id,variable,shap_value,feature_value
39,population_density,-0.00228,0.771386802196503
39,travel_time_to_cities_12,-0.08648,359.927825927734
39,GNI,-0.0516,6754.5458984375
39,FFI2020,-0.000519999999999999,0.199124395847321
39,timberImport,-0.16848,28984.765625
39,ForestAge_TC010,-0.03292,295.903259277344
39,LC_Type1,0.006,2
40,x,0,-60.45
40,y,0,6.05
40,wc2.1_10m_bio_1,-0.05388,23.5096626281738
40,wc2.1_10m_bio_12,-0.00796000000000001,2083.71997070312
40,wc2.1_10m_bio_3,-0.06144,81.4337768554688
40,population_density,-0.02984,0.173554658889771
40,travel_time_to_cities_12,-0.10404,2799.908203125
40,GNI,-0.051,1145.69519042969
40,FFI2020,-0.01804,0.073101319372654
40,timberImport,-0.14344,5268.5263671875
40,ForestAge_TC010,-0.05368,300
40,LC_Type1,0.0084,2
41,x,0,-45.85
41,y,0,-23.75
41,wc2.1_10m_bio_1,-0.04772,20.3116359710693
41,wc2.1_10m_bio_12,-0.05356,2558.39990234375
41,wc2.1_10m_bio_3,-0.03304,51.6665306091309
41,population_density,-0.0064,216.313552856445
41,travel_time_to_cities_12,-0.01256,25655.26953125
41,GNI,0.00568,7384013.5
41,FFI2020,0.0082,0.553208291530609
41,timberImport,-0.30316,28984.765625
41,ForestAge_TC010,-0.01376,43.5715141296387
41,LC_Type1,0.00656,2
42,x,0,-105.65
42,y,0,24.75
42,wc2.1_10m_bio_1,0.00124,11.8793058395386
42,wc2.1_10m_bio_12,4.00000000000023e-05,872.599975585938
42,wc2.1_10m_bio_3,-0.04704,65.6064453125
42,population_density,-0.01432,0.735439598560333
42,travel_time_to_cities_12,-0.08116,186.135986328125
42,GNI,-0.05452,12812.77734375
42,FFI2020,-0.03912,0.846817910671234
42,timberImport,-0.25936,38269.453125
42,ForestAge_TC010,-0.00856,121.018478393555
42,LC_Type1,-0.03356,9
43,x,0,-99.55
43,y,0,18.15
43,wc2.1_10m_bio_1,-0.09256,25.8165054321289
43,wc2.1_10m_bio_12,0.01048,1035.28002929688
43,wc2.1_10m_bio_3,-0.10476,67.691162109375
43,population_density,-0.00136,27.3725433349609
43,travel_time_to_cities_12,0.00344,35.5526008605957
43,GNI,-0.000759999999999999,2204592.75
43,FFI2020,-0.03516,0.983459889888763
43,timberImport,-0.29128,38269.453125
43,ForestAge_TC010,-0.01328,33.9573173522949
43,LC_Type1,-0.03736,10
44,x,0,79.45
44,y,0,30.15
44,wc2.1_10m_bio_1,-0.07288,14.045033454895
44,wc2.1_10m_bio_12,-0.07596,1772
44,wc2.1_10m_bio_3,-0.06176,41.6590309143066
44,population_density,-0.01916,94.9972381591797
44,travel_time_to_cities_12,-0.07572,70.1082000732422
44,GNI,0.000280000000000003,1868842.875
44,FFI2020,-0.05664,0.872318387031555
44,timberImport,-0.01832,1943795
44,ForestAge_TC010,-0.01792,64.9836883544922
44,LC_Type1,-0.02504,8
45,x,0,93.55
45,y,0,29.15
45,wc2.1_10m_bio_1,-0.03552,1.53077232837677
45,wc2.1_10m_bio_12,-0.10344,473.200012207031
45,wc2.1_10m_bio_3,-0.04124,41.0706939697266
45,population_density,-0.00808,3.21042990684509
45,travel_time_to_cities_12,-0.16512,249.706497192383
45,GNI,-0.0274,25332.40234375
45,FFI2020,-0.00644,0.554109156131744
45,timberImport,-0.04676,17395928
45,ForestAge_TC010,-0.01064,92.4935684204102
45,LC_Type1,0.00404,8
46,x,0,-65.85
46,y,0,-9.35000000000001
46,wc2.1_10m_bio_1,-0.04664,25.9440250396729
46,wc2.1_10m_bio_12,-0.00844,1864.43994140625
46,wc2.1_10m_bio_3,-0.07116,75.2833404541016
46,population_density,-0.01692,0.0540771707892418
46,travel_time_to_cities_12,-0.0776,401.207214355469
46,GNI,-0.04504,547.528137207031
46,FFI2020,0.00104,0.464434504508972
46,timberImport,-0.18956,28984.765625
46,ForestAge_TC010,-0.03204,297.609619140625
46,LC_Type1,0.00816,2
