id,variable,shap_value,feature_value
15,wc2.1_10m_bio_12,-0.0154942572387526,1864.16003417969
15,wc2.1_10m_bio_3,-0.00878057657291277,75.678352355957
15,population_density,-0.0594173921465414,0.0163030158728361
15,travel_time_to_cities_12,-0.103165693687769,2788.86840820313
15,GNI,-0.0864383494169162,148.121734619141
15,FFI2020,-0.0598498907679508,0.00591210462152958
15,timberImport,-0.0677148616078241,28984.765625
15,ForestAge_TC010,-0.092983247163097,300
15,LC_Type1,-0.0388205782484199,2
16,x,0,142.45
16,y,0,42.55
16,wc2.1_10m_bio_1,-0.0673938392386136,5.44478702545166
16,wc2.1_10m_bio_12,0.0173048257618654,1191.80004882813
16,wc2.1_10m_bio_3,-0.136453997478881,24.4875774383545
16,population_density,-0.024733061935406,10.7624864578247
16,travel_time_to_cities_12,-0.0125238335982457,45.8874931335449
16,GNI,-0.0112312080797593,680049.9375
16,FFI2020,-0.0933895768242518,0.391556471586227
16,timberImport,-0.0804514912564448,19965238
16,ForestAge_TC010,-0.0105573042010053,48.8373794555664
16,LC_Type1,-0.0295285773335656,4
17,x,0,-158.85
17,y,0,59.25
17,wc2.1_10m_bio_1,-0.114974831520862,0.444664627313614
17,wc2.1_10m_bio_12,-0.0308116570205682,618.400024414063
17,wc2.1_10m_bio_3,-0.0636332633624963,25.5013999938965
17,population_density,-0.0649419660498671,0.0033538977149874
17,travel_time_to_cities_12,-0.0768800614003395,2410.79125976563
17,GNI,-0.116556097866819,99.390983581543
17,FFI2020,-0.0455872611884345,0.536277115345001
17,timberImport,0.0104520228565061,1700351.25
17,ForestAge_TC010,-0.0191278311884348,112.431343078613
17,LC_Type1,-0.00584687516535128,7
18,x,0,-71.35
18,y,0,-5.05000000000001
18,wc2.1_10m_bio_1,-0.00311877937868692,25.9879417419434
18,wc2.1_10m_bio_12,-0.0282514920086586,2600.39990234375
18,wc2.1_10m_bio_3,0.036985604456156,81.4726715087891
18,population_density,-0.0753152576364524,0.0381955988705158
18,travel_time_to_cities_12,-0.0903895686841736,1420.29345703125
18,GNI,-0.0817241053956477,151.536163330078
18,FFI2020,-0.08581005171194,0.00654038367792964
18,timberImport,-0.0450765444136945,28984.765625
18,ForestAge_TC010,-0.0929635188640546,300
18,LC_Type1,-0.02851316030664,2
19,x,0,152.65
19,y,0,64.65
19,wc2.1_10m_bio_1,-0.0859183044501389,-11.6393165588379
19,wc2.1_10m_bio_12,-0.0851206962916509,270
19,wc2.1_10m_bio_3,-0.105110461438675,17.5670204162598
19,population_density,-0.0450124455648697,0.0659414827823639
19,travel_time_to_cities_12,-0.0441000023131859,2349.72265625
19,GNI,-0.0479907678298578,274.123382568359
19,FFI2020,-0.0206437799150755,0.476427257061005
19,timberImport,-0.0285335032391466,160933.265625
19,ForestAge_TC010,0.00164544714588554,94.6972351074219
19,LC_Type1,-0.00511988527500895,7
20,x,0,-68.65
20,y,0,47.15
20,wc2.1_10m_bio_1,-0.0747514078605493,2.82797741889954
20,wc2.1_10m_bio_12,-0.0264903986097629,1017.47998046875
20,wc2.1_10m_bio_3,-0.0903723403750226,26.2363910675049
20,population_density,-0.0174562682776946,16.8974151611328
20,travel_time_to_cities_12,-0.0410118896068176,60.0181579589844
20,GNI,-0.00813872047668934,557061
20,FFI2020,0.00799941097076551,0.626249015331268
20,timberImport,0.0209750900778722,1700351.25
20,ForestAge_TC010,-0.0102435110021261,77.2960205078125
20,LC_Type1,-0.0796024787869125,4
21,x,0,-154.65
21,y,0,67.15
21,wc2.1_10m_bio_1,-0.15700673492092,-6.66653347015381
21,wc2.1_10m_bio_12,-0.0488080918921504,345.359985351563
21,wc2.1_10m_bio_3,-0.0977976130151377,22.3111915588379
21,population_density,-0.0583063761260313,6.56685006106272e-05
21,travel_time_to_cities_12,-0.0452448350091185,2337.62231445313
21,GNI,-0.0904516492903574,1.29720306396484
21,FFI2020,-0.0230232900340335,0.509729743003845
21,timberImport,0.0201061311802284,1700351.25
21,ForestAge_TC010,0.00124406009922511,120.035491943359
21,LC_Type1,0.0167900765678328,9
22,x,0,-62.05
22,y,0,-1.55000000000001
22,wc2.1_10m_bio_1,-0.0129756137060741,26.3180408477783
22,wc2.1_10m_bio_12,-0.0047852414670073,2400.919921875
22,wc2.1_10m_bio_3,0.0305515779516316,88.0287857055664
22,population_density,-0.0314492325355066,0.31796258687973
22,travel_time_to_cities_12,-0.0686762258999135,1310.31030273438
22,GNI,-0.0914751737155455,2007.24682617188
22,FFI2020,-0.0693874323449052,0.203412994742394
22,timberImport,-0.0588593224280893,28984.765625
22,ForestAge_TC010,-0.0927182312978143,300
