id,variable,shap_value,feature_value
11,wc2.1_10m_bio_12,-0.154106666666667,458.920013427734
11,wc2.1_10m_bio_3,0.00792266666666667,25.9316291809082
11,population_density,-0.011916,0.00288058212026954
11,travel_time_to_cities_12,-0.030942,280.207122802734
11,GNI,-0.022074,352.99609375
11,FFI2020,-0.000290000000000002,0.520331025123596
11,timberImport,-0.0304306666666667,4061534.5
11,ForestAge_TC010,-0.0181026666666667,86.3760681152344
11,LC_Type1,-0.000512666666666668,8
12,x,0,2.05000000000001
12,y,0,45.65
12,wc2.1_10m_bio_1,-0.039058,9.0082426071167
12,wc2.1_10m_bio_12,0.0331966666666667,1000.62860107422
12,wc2.1_10m_bio_3,-0.145573333333333,36.5998229980469
12,population_density,-0.0100286666666667,10.7594347000122
12,travel_time_to_cities_12,-0.001048,28.2670707702637
12,GNI,-0.0141146666666667,477961.34375
12,FFI2020,-0.047784,0.936721682548523
12,timberImport,-0.304389333333333,1919091.75
12,ForestAge_TC010,-0.0112386666666667,74.1493453979492
12,LC_Type1,-0.00428666666666667,8
13,x,0,38.15
13,y,0,40.75
13,wc2.1_10m_bio_1,-0.00603200000000001,9.12739562988281
13,wc2.1_10m_bio_12,-0.188666666666667,777.714294433594
13,wc2.1_10m_bio_3,-0.0622473333333333,33.819881439209
13,population_density,-0.012064,93.7971878051758
13,travel_time_to_cities_12,-0.00560200000000001,32.0051498413086
13,GNI,-0.0386806666666667,133091.71875
13,FFI2020,-0.000855333333333344,0.723897874355316
13,timberImport,-0.204886666666667,544973.5
13,ForestAge_TC010,-0.00364266666666667,78.0739440917969
13,LC_Type1,-0.00643,8
14,x,0,27.75
14,y,0,64.95
14,wc2.1_10m_bio_1,-0.134933333333333,1.38995814323425
14,wc2.1_10m_bio_12,-0.248094666666667,650.75
14,wc2.1_10m_bio_3,-0.00938533333333333,22.3540210723877
14,population_density,-0.011398,1.2531498670578
14,travel_time_to_cities_12,-0.009406,60.4688453674316
14,GNI,0.002844,3345559.5
14,FFI2020,-0.00730266666666667,0.486386567354202
14,timberImport,-0.00475733333333333,5768354
14,ForestAge_TC010,-0.010466,84.6602325439453
14,LC_Type1,-0.000991333333333337,8
15,x,0,-118.05
15,y,0,50.05
15,wc2.1_10m_bio_1,-0.105970666666667,4.68067312240601
15,wc2.1_10m_bio_12,0.0468406666666667,1025.23999023438
15,wc2.1_10m_bio_3,-0.0374873333333333,30.5865516662598
15,population_density,-0.013256,0.2399021089077
15,travel_time_to_cities_12,-0.0369033333333333,142.52294921875
15,GNI,-0.0378773333333333,4002.32568359375
15,FFI2020,-0.0230993333333333,0.492115616798401
15,timberImport,-0.035592,4061534.5
15,ForestAge_TC010,-0.164147333333333,146.490005493164
15,LC_Type1,-0.174547333333333,1
16,x,0,-137.25
16,y,0,59.75
16,wc2.1_10m_bio_1,-0.217884,-0.308333247900009
16,wc2.1_10m_bio_12,0.0149513333333333,927
16,wc2.1_10m_bio_3,-0.001444,27.9549121856689
16,population_density,-0.0474926666666667,0.00056238507386297
16,travel_time_to_cities_12,-0.0401426666666667,901.578369140625
16,GNI,-0.043518,6.75559997558594
16,FFI2020,0.00641533333333333,0.450249701738358
